f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,fault,hotel
12.0,9.1,31.1,34.2,367.62,11.8,52.0,263.7,912.9,0.0,49.0,36.1,100.0,159.0,24395.0,380.0,96.5,0.0,3
15.4,11.1,28.6,32.9,755.14,12.3,45.8,306.5,877.7,5.9,53.0,26.8,64.9,96.0,23471.0,393.0,59.1,0.0,0
11.7,8.0,31.9,33.8,0.0,7.6,44.9,280.9,706.7,0.0,52.0,37.0,61.9,129.0,23095.0,379.0,78.4,0.0,2
11.7,8.0,31.9,33.8,0.0,7.6,44.9,280.9,706.7,0.0,52.0,37.0,61.9,129.0,23095.0,379.0,78.4,0.0,2
10.8,8.1,26.8,28.9,342.27,11.9,36.6,273.0,622.0,0.0,55.0,35.8,36.2,59.0,18794.0,400.0,33.3,0.0,2
12.0,7.9,28.5,32.0,519.74,11.1,51.1,253.7,881.5,0.0,49.0,46.0,67.7,157.0,24719.0,399.0,100.1,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.2,10.8,27.3,27.4,70.25,26.4,28.4,335.9,594.4,15.9,66.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
17.1,16.7,29.3,29.6,42.33,26.6,34.3,426.8,644.0,15.2,70.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,1
20.2,17.8,27.4,28.8,254.0,15.6,36.0,396.7,675.7,3.2,70.0,20.0,20.5,27.0,16091.0,386.0,16.0,0.0,1
20.4,18.1,28.5,31.1,0.0,14.8,39.5,384.0,795.0,1.7,55.0,26.9,35.1,63.0,17805.0,374.0,36.7,0.0,1
13.8,13.1,28.6,29.8,122.93,28.3,28.6,386.1,586.3,273.1,62.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
12.1,7.9,26.3,30.2,532.42,10.6,41.9,252.3,677.6,0.0,48.0,45.4,65.9,109.0,22277.0,401.0,68.9,0.0,3
12.0,9.1,31.6,34.7,367.62,11.8,52.6,264.0,924.6,0.0,48.0,37.4,100.0,160.0,24582.0,389.0,99.5,0.0,2
14.0,11.1,28.0,30.7,509.28,28.0,28.8,350.4,648.8,15.3,54.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,3
19.5,19.3,30.9,31.3,46.52,33.1,34.3,472.5,678.3,12.5,58.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
13.5,11.2,23.5,25.5,403.91,11.6,34.9,306.5,640.2,4.4,54.0,31.0,56.8,62.0,20447.0,405.0,36.9,0.0,3
21.0,18.0,27.3,31.1,697.8,13.1,41.1,358.3,811.9,3.2,55.0,40.4,53.8,98.0,20079.0,380.0,57.8,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.6,8.2,24.7,27.9,431.01,10.3,38.5,252.6,619.3,0.0,52.0,49.3,75.4,108.0,22046.0,397.0,67.5,0.0,2
11.7,7.9,30.4,34.2,481.71,11.1,44.6,257.2,749.4,0.0,50.0,41.4,57.9,111.0,22344.0,393.0,68.6,0.0,2
14.5,10.9,28.1,31.2,632.21,12.5,39.4,309.7,736.0,4.6,54.0,21.8,45.6,60.0,21332.0,392.0,34.5,0.0,3
13.1,11.1,28.5,30.5,351.23,12.6,41.3,313.1,779.9,4.9,55.0,25.2,50.6,68.0,21802.0,403.0,40.6,0.0,0
13.1,11.2,19.2,20.7,333.66,29.5,29.8,342.2,459.6,16.7,57.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0
13.8,12.9,26.8,27.8,158.05,15.3,38.6,332.3,673.5,273.1,47.0,40.0,42.7,40.0,24725.0,379.0,23.2,0.0,3
15.5,9.9,24.6,28.1,709.9,12.1,47.4,274.6,777.9,0.0,53.0,44.1,100.0,160.0,24187.0,387.0,98.3,0.0,2
19.7,19.8,28.4,28.7,0.0,33.6,34.4,471.6,622.2,12.7,57.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,1
17.6,16.5,26.5,27.9,255.86,13.9,35.6,371.2,662.9,3.5,70.0,20.0,23.0,32.0,16650.0,374.0,18.2,0.0,1
20.0,18.1,31.9,35.2,441.94,15.1,42.9,387.6,885.6,1.7,55.0,27.9,35.2,71.0,18997.0,387.0,41.8,0.0,1
11.6,8.0,26.5,29.8,456.36,11.1,38.1,264.3,641.6,0.0,54.0,43.2,53.6,86.0,20372.0,394.0,50.8,0.0,3
20.1,18.3,25.2,28.0,219.81,15.5,37.0,395.8,732.5,1.9,69.0,27.6,30.1,45.0,16364.0,394.0,26.9,0.0,1
15.4,11.1,28.8,33.4,755.14,11.9,46.3,298.3,890.9,5.9,55.0,26.8,67.6,101.0,23901.0,392.0,62.3,0.0,3
19.6,17.9,32.3,33.7,179.92,15.6,39.3,396.5,756.8,3.1,55.0,22.5,26.9,45.0,17747.0,370.0,25.3,0.0,3
19.7,18.2,30.9,32.9,158.75,15.1,37.1,390.1,739.0,1.7,54.0,27.7,30.4,48.0,16783.0,378.0,27.9,0.0,1
21.6,21.8,29.4,29.7,0.0,35.6,36.3,508.3,644.4,12.6,55.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,1
14.9,11.1,26.8,29.9,667.33,12.6,41.1,312.2,785.1,4.5,57.0,23.3,53.0,71.0,21515.0,399.0,42.7,0.0,0
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
26.3,28.2,25.5,25.8,0.0,33.9,34.6,589.2,566.6,7.0,69.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,1
11.7,9.1,30.5,33.1,456.59,11.6,46.1,279.1,830.3,273.1,52.0,35.1,50.4,72.0,29841.0,377.0,41.3,0.0,3
20.0,17.9,31.5,33.8,222.25,14.9,37.9,385.3,748.5,2.1,55.0,29.2,34.6,57.0,17754.0,372.0,31.9,0.0,1
15.2,11.1,29.6,33.9,720.01,11.9,43.9,300.8,828.6,5.9,54.0,33.0,66.2,94.0,23291.0,391.0,56.9,0.0,0
11.3,8.0,33.5,35.0,0.0,7.9,43.1,285.0,688.0,0.0,53.0,30.0,50.9,103.0,21797.0,386.0,62.6,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
20.5,18.0,26.3,29.6,581.5,13.8,38.0,368.7,738.8,2.8,55.0,35.1,44.5,73.0,18261.0,370.0,41.6,0.0,1
13.6,17.0,34.7,31.3,0.0,33.1,33.8,400.9,714.6,16.2,71.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.8,8.1,27.8,31.4,469.04,11.1,41.9,259.0,696.2,0.0,46.0,43.8,56.7,99.0,21563.0,397.0,60.6,0.0,2
19.7,18.1,30.2,32.0,169.33,15.3,36.5,392.6,708.3,2.3,57.0,23.5,29.9,45.0,16970.0,370.0,25.2,0.0,3
12.3,8.1,26.3,30.5,532.42,10.6,41.8,254.1,675.2,0.0,52.0,47.7,70.1,117.0,22546.0,393.0,72.8,0.0,2
12.2,7.7,25.9,28.8,570.45,10.8,37.8,258.5,637.2,0.0,53.0,46.7,49.0,80.0,20295.0,396.0,47.0,0.0,2
18.8,17.5,32.5,34.7,302.38,15.9,42.3,392.7,824.6,3.2,69.0,20.0,24.8,45.0,18431.0,390.0,26.9,0.0,1
24.9,25.0,26.6,26.9,0.0,36.5,37.1,577.4,586.0,10.0,58.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,1
13.0,10.8,30.1,32.1,386.35,28.1,29.4,342.7,678.6,16.4,55.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0
10.9,7.7,26.1,28.6,405.65,11.4,36.6,267.2,618.0,0.0,48.0,38.0,39.3,65.0,19221.0,391.0,35.9,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
19.3,16.3,29.3,31.2,697.8,11.9,41.0,341.2,763.7,4.4,69.0,20.0,27.8,51.0,19510.0,370.0,29.5,0.0,1
12.7,11.1,22.0,23.6,280.98,12.1,30.4,314.5,573.6,3.2,57.0,21.3,36.7,37.0,17521.0,410.0,21.1,0.0,0
11.9,8.1,28.1,31.4,481.71,11.1,40.4,263.2,684.0,0.0,53.0,40.6,50.8,88.0,20878.0,397.0,52.7,0.0,3
17.4,16.5,31.0,30.0,0.0,30.1,30.5,439.2,535.4,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,2
11.3,7.8,30.4,33.6,443.68,11.6,52.0,257.3,902.5,0.0,46.0,44.4,57.5,145.0,23967.0,381.0,88.3,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
12.1,7.9,26.4,30.3,532.42,10.8,41.0,253.7,663.8,0.0,49.0,48.1,64.5,103.0,21912.0,403.0,65.1,0.0,2
26.4,26.3,22.6,22.8,0.0,29.9,30.4,525.1,507.1,6.8,22.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,3
14.3,11.1,23.0,26.0,561.96,36.1,36.6,347.2,544.5,23.4,57.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,3
12.2,9.3,32.8,36.0,367.62,11.6,51.0,262.2,884.7,0.0,47.0,35.7,100.0,160.0,24428.0,381.0,96.2,0.0,2
13.3,10.2,29.0,33.2,544.4,11.0,46.6,283.4,891.3,6.0,54.0,25.7,64.1,98.0,24007.0,397.0,60.3,0.0,0
19.0,17.7,29.2,30.4,137.58,15.4,35.5,393.7,668.9,3.0,55.0,20.0,23.3,31.0,16359.0,382.0,18.1,0.0,1
11.2,10.0,18.4,19.5,210.74,11.1,25.1,302.2,471.5,3.2,66.0,20.0,25.0,21.0,15687.0,417.0,11.8,0.0,0
25.6,25.3,31.6,33.0,0.0,36.9,37.5,597.7,679.1,10.2,58.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,3
18.8,17.2,31.6,34.3,372.16,14.9,42.6,382.5,838.4,3.2,55.0,20.2,30.2,59.0,19365.0,375.0,34.1,0.0,1
11.5,8.0,32.9,34.8,0.0,7.8,43.6,283.9,697.3,0.0,51.0,38.0,56.0,117.0,22357.0,376.0,70.3,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.3,8.0,32.6,35.2,418.33,11.8,47.6,263.8,824.8,0.0,48.0,33.6,58.3,130.0,23062.0,382.0,78.0,0.0,2
10.9,7.7,27.1,29.5,405.65,11.8,42.8,269.3,730.3,0.0,52.0,41.3,47.1,89.0,20936.0,396.0,53.3,0.0,2
11.5,7.8,31.5,33.3,0.0,7.6,42.3,281.0,667.3,0.0,51.0,32.2,57.0,108.0,22167.0,392.0,67.4,0.0,2
13.9,11.2,26.5,29.1,474.16,14.6,39.4,329.4,690.0,6.6,67.0,20.0,27.0,34.0,19969.0,399.0,19.1,0.0,3
18.4,18.2,28.9,29.3,46.52,31.8,32.9,456.0,634.8,12.1,55.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,1
12.2,10.8,12.7,13.6,245.86,19.9,20.1,339.0,351.9,7.5,62.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0
13.6,11.2,24.8,27.1,421.47,34.0,34.4,346.1,561.0,21.2,60.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0
11.5,8.0,29.2,32.3,443.68,11.9,44.1,267.0,754.0,0.0,50.0,46.1,53.5,107.0,21817.0,382.0,63.6,0.0,2
14.0,11.6,28.1,30.3,421.47,25.6,32.3,356.1,641.4,18.3,60.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,3
18.7,17.1,31.1,33.6,372.16,14.6,43.1,381.3,841.8,3.4,55.0,20.0,29.4,57.0,19347.0,381.0,33.6,0.0,1
13.6,10.4,26.5,29.3,561.96,12.4,37.0,307.2,680.7,4.7,66.0,20.0,38.4,48.0,20330.0,396.0,26.9,0.0,0
12.9,12.3,7.7,7.9,105.37,13.4,14.8,348.6,285.1,4.9,30.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,3
11.7,8.0,31.9,33.8,0.0,7.6,44.9,280.9,706.7,0.0,52.0,37.0,61.9,129.0,23095.0,379.0,78.4,0.0,2
19.7,18.3,29.9,31.7,325.64,15.9,38.4,401.5,740.4,2.9,55.0,22.1,24.9,40.0,17217.0,372.0,22.1,0.0,1
18.4,17.2,28.3,29.9,279.12,14.6,36.8,383.1,692.8,3.3,54.0,20.0,25.6,37.0,17139.0,381.0,21.3,0.0,1
19.1,17.1,24.2,24.9,0.0,17.8,29.6,413.9,551.1,0.0,71.0,20.0,1.0,10.0,13275.0,406.0,4.9,0.0,3
23.0,21.6,29.3,32.0,0.0,17.1,41.3,415.3,846.5,1.7,63.0,27.6,39.9,73.0,18160.0,382.0,42.9,0.0,3
11.3,8.0,32.9,35.4,418.33,12.0,45.3,272.2,780.5,0.0,53.0,39.1,55.1,112.0,22161.0,389.0,69.0,0.0,3
25.5,25.9,29.4,29.8,0.0,39.1,39.8,591.2,645.4,12.1,55.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,1
11.4,8.1,33.0,35.7,418.33,11.6,47.1,264.2,806.2,0.0,49.0,40.9,59.7,127.0,22971.0,384.0,77.3,0.0,3
11.7,7.9,31.2,35.0,481.71,11.5,45.1,258.9,765.9,0.0,50.0,42.4,55.3,110.0,22293.0,396.0,67.8,0.0,2
20.5,17.1,29.2,31.3,790.84,12.6,41.6,351.6,783.5,4.2,58.0,20.0,29.3,54.0,19393.0,379.0,31.3,0.0,1
12.2,9.3,32.2,35.6,367.62,11.6,51.3,264.7,890.8,0.0,50.0,38.9,100.0,160.0,24509.0,388.0,98.4,0.0,2
13.1,11.2,25.3,27.2,333.66,12.1,35.1,311.7,656.1,4.0,53.0,29.5,51.2,58.0,19984.0,399.0,34.3,0.0,3
20.4,18.3,24.7,27.7,488.46,14.5,35.0,379.2,674.7,2.5,68.0,40.0,39.9,55.0,16849.0,377.0,31.4,0.0,1
12.6,12.1,10.0,10.1,87.81,14.5,19.0,349.9,311.2,7.0,40.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0
13.4,10.9,26.6,28.4,439.03,12.0,36.6,307.1,679.9,4.5,55.0,26.9,53.1,61.0,20510.0,407.0,36.7,0.0,0
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.9,8.8,31.8,35.3,392.98,11.1,49.4,257.7,832.1,0.0,52.0,37.0,100.0,159.0,24507.0,385.0,98.4,0.0,2
11.6,8.0,24.1,27.3,456.36,10.1,38.0,251.6,607.0,0.0,50.0,50.1,74.9,106.0,21866.0,394.0,65.5,0.0,2
11.4,8.0,27.8,30.6,431.01,10.6,39.9,254.4,651.5,0.0,50.0,38.2,65.5,106.0,21817.0,389.0,64.5,0.0,2
16.8,17.9,24.0,24.0,0.0,26.9,27.1,462.6,497.4,273.1,68.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,3
11.4,8.0,28.5,31.4,431.01,11.9,41.6,269.3,707.6,0.0,50.0,46.8,50.8,94.0,21032.0,387.0,55.4,0.0,2
20.2,17.2,29.6,31.4,697.8,14.0,40.1,364.5,754.6,4.0,70.0,31.3,24.6,42.0,18259.0,381.0,24.3,0.0,1
13.3,11.1,27.2,29.6,386.35,27.0,27.6,345.7,607.6,14.6,60.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0
12.6,11.1,21.1,22.1,263.42,26.9,27.1,342.0,487.7,14.3,65.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0
11.7,8.0,32.0,33.9,0.0,7.8,44.0,283.2,691.4,0.0,51.0,36.9,58.2,119.0,22559.0,379.0,72.1,0.0,2
20.1,18.0,28.3,30.2,0.0,15.4,38.5,394.2,748.8,2.6,56.0,23.8,29.1,45.0,17684.0,391.0,26.8,0.0,1
13.0,11.5,21.1,22.5,263.42,12.9,36.1,323.6,595.0,7.8,66.0,20.0,44.4,46.0,21852.0,400.0,26.4,0.0,0
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.1,7.7,33.3,34.8,0.0,7.9,41.9,285.2,678.0,0.0,51.0,34.9,49.0,97.0,21506.0,389.0,59.8,0.0,2
11.6,8.1,26.8,29.9,443.68,11.1,38.9,263.6,656.9,0.0,52.0,42.6,50.9,86.0,20409.0,393.0,50.1,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.3,8.0,29.1,32.1,418.33,12.0,43.5,269.4,743.2,0.0,52.0,46.7,52.8,104.0,21617.0,382.0,61.7,0.0,3
12.8,12.5,8.1,8.3,52.68,13.3,14.4,346.3,290.6,4.1,27.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0
10.9,7.8,30.4,32.7,392.98,12.0,42.1,269.9,716.2,0.0,52.0,35.2,46.2,87.0,20792.0,393.0,51.5,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
12.6,8.1,27.6,31.9,570.45,10.6,43.6,253.6,716.3,0.0,53.0,48.6,69.6,127.0,22996.0,387.0,77.8,0.0,2
13.1,11.2,25.7,27.4,333.66,12.3,35.4,313.4,654.1,4.3,55.0,22.6,46.2,52.0,20414.0,406.0,30.7,0.0,0
11.9,9.0,32.8,36.2,367.62,11.1,50.0,255.9,840.9,0.0,46.0,40.9,71.6,158.0,24593.0,389.0,99.8,0.0,2
15.7,11.5,27.0,31.0,532.42,13.0,42.6,285.3,657.7,0.0,52.0,52.8,95.4,141.0,23335.0,394.0,88.5,0.0,2
13.3,11.5,26.3,27.8,316.1,12.6,36.1,314.8,667.0,4.4,58.0,22.8,46.6,55.0,20676.0,397.0,31.9,0.0,3
14.6,10.6,28.3,32.6,702.45,11.8,49.0,292.3,964.2,5.8,66.0,32.1,65.9,108.0,24555.0,390.0,66.3,0.0,3
13.6,10.9,30.5,32.8,474.16,29.9,31.0,343.9,687.3,17.9,60.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0
19.5,17.9,31.8,34.5,372.16,15.4,43.8,391.6,870.8,3.2,57.0,21.0,31.4,63.0,19620.0,380.0,36.3,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,3
12.9,10.9,10.0,11.8,351.23,15.3,22.6,352.0,335.1,9.1,44.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,3
14.4,11.4,27.0,30.0,526.84,13.5,36.8,312.0,703.4,3.7,67.0,50.6,53.8,65.0,20753.0,395.0,38.3,0.0,0
14.8,11.3,33.2,37.4,614.65,12.3,47.0,300.8,908.2,5.8,57.0,28.6,65.4,99.0,23796.0,401.0,61.5,0.0,0
11.9,9.0,32.8,36.1,367.62,11.1,49.8,255.6,845.4,0.0,50.0,38.4,71.4,159.0,24569.0,387.0,98.2,0.0,2
12.6,11.1,26.5,27.9,263.42,13.1,37.1,320.4,683.7,4.6,66.0,20.0,34.6,42.0,20105.0,412.0,24.4,0.0,0
17.9,16.6,30.1,32.3,302.38,14.3,41.8,376.5,811.8,3.3,58.0,20.0,28.8,53.0,19049.0,386.0,31.1,0.0,1
12.8,11.2,27.7,29.2,280.98,13.1,39.1,320.8,719.9,5.2,62.0,20.0,37.7,47.0,21066.0,409.0,27.7,0.0,3
13.3,10.8,30.5,32.8,439.03,32.3,32.9,342.9,680.5,19.8,57.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0
19.5,17.9,27.5,29.0,169.33,15.8,35.4,400.7,669.2,3.0,55.0,20.8,23.5,31.0,16236.0,381.0,18.3,0.0,1
17.5,16.9,28.5,28.9,0.0,31.4,31.9,443.5,607.4,12.8,63.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0
19.3,18.0,25.1,27.0,302.38,15.9,34.1,402.3,638.2,3.0,70.0,20.0,20.0,24.0,15361.0,385.0,14.1,0.0,1
11.2,7.8,28.7,31.1,431.01,11.8,43.1,267.1,737.0,0.0,48.0,35.1,51.5,100.0,21467.0,385.0,59.7,0.0,2
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
11.9,9.9,29.2,33.4,351.23,10.6,48.4,278.8,931.1,6.3,57.0,27.4,65.8,103.0,24611.0,403.0,65.0,0.0,0
15.7,10.2,25.3,28.9,697.22,12.4,48.1,277.6,794.0,0.0,50.0,43.5,100.0,159.0,24282.0,395.0,100.3,0.0,3
13.4,11.1,30.0,32.0,403.91,31.6,32.1,349.9,659.1,18.5,58.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,3
11.8,8.0,27.3,30.8,481.71,11.1,40.5,262.7,673.2,0.0,52.0,49.5,56.8,96.0,21145.0,394.0,57.6,0.0,2
18.2,17.1,25.7,27.1,255.86,15.3,33.3,392.1,611.4,3.4,70.0,20.0,17.4,20.0,14822.0,386.0,11.4,0.0,1
13.1,11.1,31.0,33.0,351.23,32.9,33.5,348.1,687.5,20.1,55.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,3
20.9,20.9,28.7,29.0,0.0,33.9,34.6,493.8,629.1,11.7,58.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
10.7,8.1,26.6,28.9,329.59,12.0,36.6,269.4,616.9,0.0,49.0,38.2,36.0,59.0,19070.0,395.0,32.3,0.0,2
24.3,24.4,27.7,28.0,0.0,37.3,37.8,563.0,607.5,11.4,58.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,1
12.0,8.0,26.5,30.1,507.07,10.6,40.1,257.9,661.7,0.0,48.0,47.6,60.2,96.0,21341.0,405.0,60.2,0.0,2
11.9,8.0,26.9,30.5,494.39,11.1,40.8,260.3,673.6,0.0,49.0,34.9,56.4,96.0,21222.0,395.0,57.7,0.0,3
20.4,18.6,29.3,33.0,0.0,15.6,43.8,398.9,916.9,1.5,55.0,27.2,35.0,70.0,18730.0,398.0,43.3,0.0,1
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
10.9,8.1,26.4,28.6,354.95,11.9,36.6,271.0,619.6,0.0,52.0,38.4,38.1,61.0,18757.0,400.0,34.3,0.0,3
13.2,11.1,24.1,25.7,368.79,12.5,33.0,314.8,619.4,3.6,54.0,24.7,42.0,45.0,18613.0,407.0,26.2,0.0,0
13.1,11.1,27.0,29.6,351.23,13.9,36.0,303.2,752.4,0.8,69.0,46.9,51.2,66.0,21707.0,405.0,40.4,0.0,0
19.1,17.5,25.3,27.4,372.16,15.3,36.4,392.8,690.4,3.0,61.0,20.0,24.8,35.0,16860.0,380.0,20.2,0.0,1
23.1,22.6,25.3,25.1,0.0,29.1,31.4,563.9,544.9,0.0,74.0,50.0,2.4,0.0,0.0,397.0,0.0,0.0,3
20.3,18.6,26.7,27.3,0.0,20.3,32.5,444.3,603.6,0.0,71.0,20.0,1.0,10.0,13414.0,399.0,4.9,0.0,3
11.0,8.3,23.1,24.7,342.27,12.1,32.8,275.1,533.5,0.0,51.0,32.4,29.1,40.0,17750.0,405.0,21.3,0.0,2
13.6,11.2,30.0,32.1,421.47,35.1,35.9,355.4,658.1,22.1,66.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,3
19.2,17.9,24.5,26.3,302.38,15.8,34.1,400.5,641.8,2.9,70.0,20.0,21.7,27.0,15619.0,382.0,15.3,0.0,1
11.3,8.0,32.1,34.7,418.33,11.6,45.1,265.9,769.9,0.0,50.0,36.5,56.6,117.0,22328.0,380.0,70.2,0.0,3
11.4,8.0,27.2,30.0,431.01,10.6,38.5,260.0,639.5,0.0,52.0,38.0,62.2,96.0,21248.0,400.0,59.4,0.0,2
12.2,7.9,27.9,31.8,545.1,10.6,43.6,253.2,716.6,0.0,53.0,46.3,67.7,119.0,22810.0,398.0,75.2,0.0,2
13.4,12.8,26.0,26.7,105.37,28.6,28.9,375.2,553.1,273.1,49.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,3
10.4,8.1,25.9,27.5,291.56,12.0,36.5,273.7,594.2,0.0,53.0,35.1,31.8,52.0,19036.0,391.0,27.1,0.0,2
12.5,11.2,19.7,21.0,228.3,12.3,34.4,315.5,566.9,7.2,59.0,20.0,100.0,43.0,21531.0,408.0,25.2,0.0,3
12.7,11.1,19.9,21.3,280.98,26.3,26.4,344.9,469.3,13.3,60.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0
18.6,17.7,22.9,24.2,109.9,16.1,32.4,406.3,601.6,3.1,70.0,40.0,18.4,20.0,14560.0,389.0,11.4,0.0,1
12.1,8.1,26.7,30.6,507.07,10.9,41.3,255.3,678.6,0.0,53.0,44.9,63.4,107.0,22022.0,396.0,66.0,0.0,2
11.8,10.6,26.1,26.6,210.74,31.6,32.3,336.6,576.3,19.7,65.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0
26.9,27.0,29.8,30.1,0.0,37.6,38.1,621.1,646.7,9.0,58.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,1
20.2,18.1,31.1,33.1,222.25,15.1,37.8,390.8,746.9,2.0,55.0,28.0,33.3,54.0,17549.0,369.0,30.9,0.0,1
13.1,11.5,20.1,21.2,280.98,13.0,35.6,324.1,588.0,7.4,61.0,20.0,100.0,44.0,21685.0,411.0,26.1,0.0,3
18.4,16.9,30.1,31.2,158.75,14.6,37.1,381.6,700.2,3.2,55.0,20.0,24.9,36.0,17179.0,384.0,21.3,0.0,1
11.7,8.0,31.3,33.1,0.0,7.8,43.4,283.5,684.2,0.0,53.0,33.6,58.9,119.0,22478.0,379.0,71.9,0.0,2
12.2,8.1,27.4,31.3,519.74,11.1,41.8,259.8,684.4,0.0,53.0,50.4,63.4,106.0,21947.0,396.0,65.9,0.0,2
11.5,9.1,30.1,32.7,421.47,12.3,45.5,285.1,822.8,273.1,49.0,37.3,44.2,62.0,28904.0,379.0,35.6,0.0,3
14.8,11.1,32.8,37.1,649.77,12.6,47.3,309.4,919.5,5.8,55.0,28.3,64.2,100.0,23743.0,391.0,61.2,0.0,0
